Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,8,,,,,,,,,,,,,,,,,,,,
Start Time,5:09:18.5 PM,,,,,,,,,,,,,,,,,,,,
End Time,5:21:19.3 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:12:00.8,,,,,,,,,,,,,,,,,,,,
Distance,3014 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
306,5:19:17.2 PM,0:01:56.164000,32.2,4.3,8.7,254,473,578,-13.6,50.4,82.9,56.4,-55.4,27.6,15.5,11,570,0.946,,50.8,49.2
307,5:19:19.1 PM,0:01:55.196000,32.6,4.34,7.6,249,458,562,-15.9,48.5,82,58.4,-55.7,26.3,14.2,9.4,572,0.881,,47.8,52.2
308,5:19:20.9 PM,0:01:54.942000,32.8,4.35,7.3,256,469,556,-16.7,47,81.6,56.1,-55.1,26.6,14.6,11,594,0.899,,49.1,50.9
309,5:19:22.8 PM,0:01:55.102000,33.9,4.34,7.5,244,433,578,-12.8,53,77.8,54.9,-54.1,23.8,13.3,9.6,580,0.825,,46.6,53.4
310,5:19:24.5 PM,0:01:54.522000,35.1,4.37,7.7,257,441,519,-14.6,49.8,81.6,58,-55.2,26.4,14.5,9.2,569,0.797,,46.6,53.4
311,5:19:26.2 PM,0:01:55.728000,32.8,4.32,8.3,252,460,568,-14.6,50.4,80.1,55.2,-54.9,25.1,13.5,11.4,573,0.915,,50.1,49.9
312,5:19:28.1 PM,0:01:55.153000,34.5,4.34,7.1,248,432,525,-15.2,49.7,81.4,56.3,-55.7,25.8,13.2,11.9,568,0.838,,48.1,51.9
313,5:19:29.8 PM,0:01:54.105000,33.3,4.38,7.9,257,463,553,-14.2,50.4,81.6,55.7,-55.4,26.3,13.1,12.8,571,0.87,,48.3,51.7
314,5:19:31.6 PM,0:01:52.037000,33.1,4.46,8.3,250,454,543,-12.6,52,83.3,58.5,-55.9,27.4,13.3,11.4,575,0.885,,48.8,51.2
315,5:19:33.4 PM,0:01:51.886000,33.9,4.47,7.6,245,433,556,-18.7,44.8,79.8,54.7,-54.4,25.3,15,10.1,576,0.869,,49.1,50.9
316,5:19:35.2 PM,0:01:52.399000,34.2,4.45,7.7,260,456,553,-16.6,48,81.7,55.3,-55.8,25.9,14,12.5,514,0.884,,50.4,49.6
317,5:19:36.9 PM,0:01:53.734000,33.3,4.4,6.9,247,444,541,-16.9,45.5,81.1,57.7,-53.8,27.3,13,10.4,577,0.902,,50,50
318,5:19:38.8 PM,0:01:54.313000,33.3,4.37,7.7,252,454,546,-18,44.7,81.4,55.6,-54.4,27,14.7,11.2,580,0.872,,48.4,51.6
319,5:19:40.6 PM,0:01:54.923000,32.8,4.35,8.2,265,485,574,-15.4,49.7,81.8,56.9,-56,25.8,13.3,11.6,543,0.913,,49.9,50.1
320,5:19:42.4 PM,0:01:56.213000,35.1,4.3,7,267,457,639,-20.9,42.7,80.9,53.6,-55.5,25.4,12.9,14.4,536,0.825,,48.2,51.8
321,5:19:44.1 PM,0:01:57.618000,36.4,4.25,6.4,227,375,509,-15.9,46.2,75.7,47.3,-50.9,24.8,14.8,13.6,513,0.84,,50.9,49.1
322,5:19:45.7 PM,0:01:58.970000,33.3,4.2,7,238,429,529,-12.2,53.3,77.4,56,-53.4,24,11.4,10.1,585,0.854,,47.4,52.6
323,5:19:47.5 PM,0:02:00.556000,32.1,4.15,7.3,264,493,531,-14.7,49.8,81.1,59.1,-55.1,26,12.5,9.5,570,0.937,,50.2,49.8
324,5:19:49.4 PM,0:02:02.727000,32.6,4.07,8.1,274,504,553,-15.2,49.7,81.2,60.7,-55.6,25.6,10.9,9.6,585,0.915,,49.8,50.2
325,5:19:51.2 PM,0:02:02.891000,33,4.07,7.2,274,498,564,-15.6,47.3,83.3,58.5,-55,28.3,12.8,12,574,0.916,,50.4,49.6
326,5:19:53.1 PM,0:02:03.395000,33.4,4.05,7,285,512,600,-10.5,55.3,81.2,57.8,-55.4,25.8,13.6,9.8,569,0.882,,49.1,50.9
327,5:19:54.9 PM,0:02:02.844000,32.8,4.07,7.1,303,555,660,-9.4,56.4,81.5,59.2,-55.4,26.1,14.3,8.1,575,0.945,,51.6,48.4
328,5:19:56.7 PM,0:02:02.826000,34.2,4.07,6.9,305,535,617,-16.9,49.2,83.8,59.5,-58.1,25.6,15,9.3,579,0.839,,47.9,52.1
329,5:19:58.4 PM,0:02:02.088000,32.5,4.1,8.2,295,545,608,-12.1,54.8,81.6,61.4,-56.8,24.8,13.3,7,596,0.991,,53.7,46.3
330,5:20:00.3 PM,0:02:01.481000,33.9,4.12,7.7,283,501,612,-16.7,44.5,81.6,55.7,-53.1,28.5,14.6,11.3,592,0.931,,52.6,47.4
331,5:20:02.1 PM,0:01:59.172000,32.5,4.2,7.6,274,505,596,-14.9,48.9,81.7,58.9,-54.8,26.9,13.3,9.5,524,0.886,,48,52
332,5:20:03.9 PM,0:01:58.841000,32.5,4.21,7.2,278,513,607,-14.5,49.4,83.9,59.5,-55.9,27.9,13.7,10.7,559,1.02,,55.3,44.7
333,5:20:05.8 PM,0:01:58.423000,34.2,4.22,7.1,285,500,612,-10.2,53.1,84.3,57.3,-54.9,29.3,14.1,12.9,570,0.796,,45.4,54.6
334,5:20:07.5 PM,0:01:58.506000,33.3,4.22,7.7,290,522,591,-12.1,52.2,84.5,62.4,-56.2,28.3,13.7,8.4,532,0.854,,47.4,52.6
335,5:20:09.3 PM,0:01:59.591000,32.5,4.18,7.8,282,520,642,-10,55.6,83.3,57.8,-56.3,27,16.4,9.1,533,0.96,,52,48
336,5:20:11.2 PM,0:01:58.468000,33.1,4.22,8.3,282,512,592,-18.2,46.8,81.4,58.4,-56.3,25.1,13.6,9.4,540,0.882,,48.6,51.4
337,5:20:13.0 PM,0:01:57.935000,34.2,4.24,6.9,268,470,569,-10.7,51.5,81.8,53.3,-52.9,28.9,15.2,13.3,584,0.839,,47.8,52.2
338,5:20:14.7 PM,0:01:58.139000,33.3,4.23,7.7,299,538,620,-18.7,44.6,82.9,58.4,-55.7,27.1,13.2,11.3,561,0.899,,49.9,50.1
339,5:20:16.5 PM,0:01:57.677000,33.9,4.25,7.9,304,538,643,-13.9,50.4,83.4,58.7,-55.9,27.5,12.6,12.2,533,0.869,,49.1,50.9
340,5:20:18.3 PM,0:01:56.176000,33.3,4.3,7.6,276,498,592,-17.7,46.9,81,57.5,-55.7,25.3,12.8,10.8,560,0.886,,49.2,50.8
341,5:20:20.1 PM,0:01:57.168000,33.3,4.27,8.1,303,545,608,-14.9,50,82.8,61.1,-56.3,26.5,12.6,9.1,539,0.901,,50.1,49.9
342,5:20:21.9 PM,0:01:58.104000,33.9,4.23,7,303,536,617,-14.2,51.1,81.9,60.8,-56.1,25.8,12.8,8.2,572,0.853,,48.2,51.8
343,5:20:23.7 PM,0:01:56.699000,33.9,4.28,8,284,504,612,-18.2,45.3,84.3,59.3,-56.4,27.9,16.3,8.7,552,0.811,,45.8,54.2
344,5:20:25.4 PM,0:01:56.277000,33.9,4.3,8,256,452,573,-11.2,52.2,80.6,53.5,-53.3,27.3,17.9,9.2,572,0.915,,51.7,48.3
345,5:20:27.2 PM,0:01:55.888000,33.7,4.31,7.9,284,506,611,-11.1,53.5,80.6,57.1,-54.2,26.3,13.2,10.2,552,0.913,,51.2,48.8
346,5:20:29.0 PM,0:01:56.235000,33.5,4.3,7.2,287,513,608,-13.5,52.8,81.1,58,-56.3,24.8,13.1,10,532,0.901,,50.4,49.6
347,5:20:30.8 PM,0:01:56.396000,33.9,4.3,7.4,295,522,639,-18.3,46.1,80.5,57.5,-55.4,25.1,13.5,9.5,573,0.87,,49.2,50.8
348,5:20:32.5 PM,0:01:54.708000,34.5,4.36,8.1,277,482,514,-13.9,52,81.2,60.3,-56.2,25,10.9,10,571,0.926,,53.3,46.7
349,5:20:34.3 PM,0:01:55.112000,33.9,4.34,7.4,267,474,574,-15.8,48.9,79.8,58.4,-54.9,24.9,11.5,10,543,0.87,,49.1,50.9
350,5:20:36.1 PM,0:01:58.173000,34.5,4.23,6.3,277,483,567,-16.2,49.7,79.2,59.3,-55.6,23.6,12.7,7.1,520,0.869,,49.9,50.1
351,5:20:37.8 PM,0:01:59.123000,35.1,4.2,7.4,290,496,588,-16.6,48.2,79.9,55.9,-55.2,24.8,13.7,10.3,558,0.87,,50.9,49.1
352,5:20:39.5 PM,0:01:56.897000,34.5,4.28,8.1,289,502,593,-16.9,48.5,79.2,59.9,-55.4,23.8,12.1,7.2,551,0.9,,51.7,48.3
353,5:20:41.2 PM,0:01:55.359000,35,4.33,8,305,522,589,-14.7,50.9,81.8,61.8,-56.4,25.4,11.5,8.4,567,0.827,,48.3,51.7
354,5:20:43.0 PM,0:01:55.962000,34.2,4.31,7.3,304,533,577,-15.1,50.3,83.1,59.7,-56.9,26.1,12,11.3,546,0.884,,50.4,49.6
355,5:20:44.7 PM,0:01:54.283000,35.4,4.38,7.7,327,555,660,-17.2,47.9,81.7,61.7,-56.3,25.4,11.3,8.6,566,0.84,,49.6,50.4
356,5:20:46.4 PM,0:01:50.947000,35,4.51,7.9,302,516,636,-16.3,49.1,79.8,58.2,-55.5,24.3,13.2,8.3,541,0.872,,50.9,49.1
357,5:20:48.1 PM,0:01:50.347000,34.5,4.53,7.8,299,521,577,-9.2,57.7,81.9,59.4,-56.4,25.5,12.3,10.2,553,0.901,,51.8,48.2
358,5:20:49.9 PM,0:01:51.869000,35.4,4.47,7.5,304,515,600,-13.1,53.2,82.2,61.1,-56.8,25.4,12.6,8.5,556,0.915,,54,46
359,5:20:51.5 PM,0:01:52.092000,35.7,4.46,7.6,281,471,577,-16.2,47.8,82.1,58.4,-55.4,26.6,13.5,10.2,532,0.793,,47.2,52.8
360,5:20:53.2 PM,0:01:49.995000,34.4,4.55,8.2,262,457,548,-12.7,54.2,79.9,57,-56,23.9,12.9,10,546,0.841,,48.3,51.7
361,5:20:55.0 PM,0:01:50.371000,34.8,4.53,7.6,260,448,542,-16.4,47.2,79.5,55.9,-54,25.5,14.7,8.9,584,0.84,,48.7,51.3
362,5:20:56.7 PM,0:01:50.950000,35.1,4.51,7.6,299,511,604,-14.9,49.1,83.1,57.3,-55.7,27.4,13.3,12.5,546,0.839,,49.1,50.9
363,5:20:58.4 PM,0:01:51.050000,34.5,4.5,7.8,292,508,609,-15,48.8,84.3,60.5,-56.1,28.1,12,11.7,517,0.839,,48.2,51.8
364,5:21:00.1 PM,0:01:51.194000,34.5,4.5,7.6,273,475,574,-17.3,46.9,81.4,56.9,-55.5,25.9,13.3,11.3,540,0.871,,50,50
365,5:21:01.9 PM,0:01:53.075000,34.5,4.42,7.1,264,460,572,-17.5,47.2,79.3,55.8,-54.9,24.4,13.7,9.7,564,0.854,,49.1,50.9
366,5:21:03.6 PM,0:01:55.191000,34.5,4.34,7.2,289,503,607,-12.9,53.1,80.7,57.3,-55.7,25,12.4,11,593,0.853,,49,51
367,5:21:05.4 PM,0:01:55.951000,34.5,4.31,7.6,270,470,574,-11.9,54.6,80.8,56.3,-56.1,24.8,14.1,10.4,557,0.811,,46.6,53.4
368,5:21:07.1 PM,0:01:54.867000,34.8,4.35,8.5,223,385,493,-14.9,52,82,53.2,-57.5,24.5,17.5,11.3,552,0.822,,47.7,52.3
369,5:21:08.8 PM,0:01:55.164000,34.5,4.34,7.4,235,410,553,-11.3,53.6,79.7,53.2,-54,25.7,15.8,10.7,570,0.793,,45.6,54.4
370,5:21:10.6 PM,0:01:54.907000,34.8,4.35,7.8,271,468,572,-14.1,51.7,78.8,55.5,-54.8,23.9,12.6,10.7,531,0.839,,48.6,51.4
371,5:21:12.3 PM,0:01:52.423000,35.1,4.45,7.8,264,452,547,-16.8,46.1,80,54.7,-53.7,26.3,14.9,10.4,564,0.928,,54.3,45.7
372,5:21:14.0 PM,0:01:52.262000,33.6,4.45,7.1,226,404,538,-12.7,52.4,77.3,53.4,-53.2,24.1,13.8,10.1,530,0.885,,49.6,50.4
373,5:21:15.8 PM,0:01:54.687000,35.4,4.36,7.1,237,401,511,-16.4,47.2,77.8,52.5,-53.1,24.7,14.4,10.9,545,0.869,,51.3,48.7
374,5:21:17.5 PM,0:01:55.242000,33.6,4.34,7.8,181,323,385,-23.6,39.5,81.6,49,-55.8,25.8,15.9,16.7,568,1.02,,57.1,42.9
